id,name,category,price,rating,country,created_date,rooms_available,reviews_count,rejection_reason
7619,Oneill Ltd,Luxury,1127.46,-1.0,UK,2023-10-23,216.0,230,Invalid rating
7621,Richardson Inc,Luxury,1874.74,,INDIA,2023-07-23,439.0,4944,Invalid rating
7632,Valenzuela Group,Hostel,,2.7,USA,2026-01-20,170.0,175,Invalid price
7634,Miller LLC,,401.35,3.1,GERMANY,2025-12-09,3.0,1538,Invalid category
7641,,Budget,757.44,2.1,JAPAN,2024-06-02,78.0,1581,Missing name
7652,"Bennett, Sandoval and Robbins",,486.6,1.5,USA,2025-12-13,298.0,2836,Invalid category
7661,Barrett LLC,Resort,281.75,,INDIA,2023-04-05,153.0,1417,Invalid rating
7663,,Boutique,1779.66,3.2,INDIA,2024-10-05,364.0,3075,Missing name
7665,Rosales-Alexander,Luxury,,1.3,USA,2025-06-15,494.0,1551,Invalid price
7666,,Budget,592.8,2.4,INDIA,1983-10-20,87.0,49,Missing name
7670,Patel Inc,Business,,3.0,UK,2025-08-28,234.0,53,Invalid price
7672,Robinson-Joseph,,1843.19,2.9,USA,2025-02-13,92.0,4051,Invalid category
7674,Hernandez-Gonzalez,,1095.03,2.7,GERMANY,2026-02-28,71.0,4788,Invalid category
7679,King-Horn,Luxury,1072.35,,UK,2025-04-16,283.0,864,Invalid rating
7702,Zhang-Hammond,,1557.19,3.8,JAPAN,2023-11-04,306.0,1911,Invalid category
7703,Phillips and Sons,Luxury,,2.3,USA,2025-06-08,142.0,1284,Invalid price
7711,Guerra PLC,Resort,246.08,-1.0,FRANCE,2025-03-12,435.0,663,Invalid rating
7713,Moss Ltd,Hostel,,3.0,GERMANY,2024-09-20,46.0,606,Invalid price
7714,,Business,1419.47,3.3,JAPAN,2024-11-06,282.0,4606,Missing name
7716,,Luxury,1762.92,2.8,UK,2024-10-16,483.0,236,Missing name
7720,Walker-Wright,Boutique,982.06,-1.0,FRANCE,2023-07-26,293.0,3947,Invalid rating
7731,Houston-Barker,Resort,503.84,99.0,AUSTRALIA,2024-10-21,142.0,1944,Invalid rating
7736,,Budget,551.47,4.6,INDIA,2026-01-20,290.0,3968,Missing name
7744,,Hostel,1751.76,1.6,USA,1973-06-12,309.0,2168,Missing name
7763,Thornton and Sons,Luxury,,1.7,AUSTRALIA,2023-12-10,477.0,504,Invalid price
7780,Bell Inc,Hostel,,3.9,FRANCE,2025-10-13,362.0,677,Invalid price
7783,,Hostel,1560.69,-1.0,AUSTRALIA,2023-06-08,396.0,88,Missing name; Invalid rating
7787,Rodriguez-Wilson,Resort,,2.8,UK,2026-02-08,101.0,2465,Invalid price
7788,Greene PLC,Budget,1658.51,,GERMANY,2025-11-10,336.0,3740,Invalid rating
7797,"Davis, Jones and Barron",Luxury,1585.84,-1.0,UAE,2024-10-14,412.0,3937,Invalid rating
7803,,Boutique,50.78,4.4,UK,2024-06-15,255.0,2639,Missing name
7813,Ford-Contreras,Luxury,1478.91,-1.0,FRANCE,2023-04-13,228.0,962,Invalid rating
7866,"Norris, Marshall and Diaz",Luxury,,1.0,AUSTRALIA,2024-01-04,244.0,2911,Invalid price
7874,,Budget,929.06,2.0,FRANCE,2000-02-19,498.0,3512,Missing name
7877,,Budget,1942.77,3.4,JAPAN,2024-05-02,319.0,757,Missing name
7889,"Harris, Jones and Gonzalez",Hostel,,3.5,FRANCE,2023-10-01,9.0,3940,Invalid price
7894,Hunt Ltd,Luxury,1068.65,,FRANCE,2025-01-13,378.0,3288,Invalid rating
7895,"Meadows, Morales and Davis",Boutique,805.07,-1.0,AUSTRALIA,2025-11-13,30.0,2486,Invalid rating
7897,Wiley PLC,,1685.81,,FRANCE,2016-03-19,320.0,2940,Invalid rating; Invalid category
7904,,Boutique,134.06,2.7,FRANCE,2025-01-06,329.0,3767,Missing name
7910,Yoder LLC,Boutique,1634.25,,GERMANY,2025-02-13,285.0,4039,Invalid rating
7912,"Deleon, Bailey and Mcdonald",,1452.68,4.6,UAE,1999-05-03,290.0,303,Invalid category
7913,Osborne Ltd,,346.91,3.7,UAE,2004-06-20,405.0,4779,Invalid category
7921,"Esparza, Cook and Dickson",Resort,,3.2,JAPAN,2023-12-18,211.0,4773,Invalid price
7933,,Boutique,1772.25,3.1,GERMANY,2025-04-13,413.0,1026,Missing name
7935,Rojas Inc,Luxury,,2.5,AUSTRALIA,2025-01-18,243.0,1465,Invalid price
7937,Wilson-Chase,Business,,4.7,AUSTRALIA,2025-04-18,276.0,2875,Invalid price
7968,,Business,256.28,,UAE,2023-07-22,219.0,1818,Missing name; Invalid rating
7981,Chavez LLC,Luxury,1902.05,99.0,FRANCE,2024-08-23,346.0,686,Invalid rating
7983,Bates-Cortez,,1446.28,2.4,AUSTRALIA,2023-04-30,173.0,1674,Invalid category
7994,Frye-Lewis,Business,,3.2,USA,2023-04-28,98.0,3480,Invalid price
8009,,Business,1506.67,3.8,USA,2024-09-08,445.0,715,Missing name
8012,,Budget,1256.28,2.3,INDIA,2025-08-28,225.0,4948,Missing name
8018,"Rhodes, Webster and Perez",Luxury,1405.89,-1.0,USA,2024-01-09,297.0,615,Invalid rating
8020,Keller-Camacho,Budget,,,USA,2025-12-02,345.0,4413,Invalid price; Invalid rating
8025,,Resort,743.36,3.6,FRANCE,2011-06-11,406.0,4813,Missing name
8030,Patterson Inc,Boutique,,1.7,UAE,2023-10-01,342.0,3921,Invalid price
8044,Hernandez LLC,Budget,1147.47,-1.0,GERMANY,2024-06-16,218.0,4562,Invalid rating
8054,Thompson and Sons,Boutique,,4.6,USA,2025-10-01,93.0,527,Invalid price
8055,,Resort,1306.46,4.0,JAPAN,2025-12-28,368.0,3231,Missing name
8058,,Boutique,677.68,2.4,UAE,2026-01-27,430.0,2624,Missing name
8059,,Hostel,1841.17,3.6,USA,2025-01-04,99.0,3930,Missing name
8067,,Luxury,40.3,4.0,FRANCE,2006-12-13,272.0,1397,Missing name
8075,,Business,343.59,2.1,UK,2024-11-24,469.0,4949,Missing name
8080,Juarez Inc,Hostel,1764.56,-1.0,UK,2025-02-16,10.0,1497,Invalid rating
8082,Perry LLC,Luxury,342.59,,UK,2025-01-07,365.0,3429,Invalid rating
8095,"Strickland, Price and Henderson",Budget,,1.8,AUSTRALIA,2025-05-20,213.0,2585,Invalid price
8096,Skinner LLC,,1080.16,2.3,UAE,2023-01-16,215.0,4388,Invalid category
8119,Jones-Ware,Hostel,1204.94,,USA,2024-10-07,309.0,1472,Invalid rating
8120,Levine-Garcia,Hostel,,2.5,USA,2024-03-05,115.0,4899,Invalid price
8123,"Myers, Vega and Brown",,1742.57,2.7,USA,2024-05-20,176.0,2819,Invalid category
8125,"Allen, Jones and Simmons",Luxury,,2.8,USA,2024-11-12,312.0,2775,Invalid price
8134,Jacobson-Price,Business,,,USA,2024-09-10,251.0,3699,Invalid price; Invalid rating
8145,,Luxury,565.32,1.1,INDIA,2024-09-16,169.0,1481,Missing name
8149,,Business,1738.56,4.9,AUSTRALIA,2023-04-22,,826,Missing name
8150,Thornton-Bernard,Budget,1783.13,99.0,USA,2024-11-08,303.0,4577,Invalid rating
8153,Wolfe Inc,,778.28,2.0,USA,2006-05-17,418.0,1928,Invalid category
8155,Parker Ltd,Boutique,,1.1,INDIA,2025-11-15,182.0,360,Invalid price
8188,"Lee, Dunlap and Brock",Resort,777.61,,GERMANY,2025-02-23,218.0,82,Invalid rating
8201,"Russell, Holmes and West",Hostel,1663.54,,INDIA,2025-07-04,35.0,789,Invalid rating
8202,"Caldwell, Nash and Johnson",Business,335.32,99.0,FRANCE,2023-09-08,5.0,1746,Invalid rating
8203,,Boutique,1598.96,3.1,JAPAN,2025-11-28,174.0,2551,Missing name
8204,,Budget,561.57,3.0,UAE,2024-07-18,216.0,455,Missing name
8211,,Business,1017.79,3.9,USA,2026-01-09,145.0,2582,Missing name
8212,Winters-Perez,Boutique,544.44,,FRANCE,2023-05-17,56.0,4372,Invalid rating
8221,"Gray, Williams and Davis",,,3.3,INDIA,2024-01-15,79.0,4964,Invalid price; Invalid category
8238,"Mooney, Pena and Koch",Business,1298.31,-1.0,USA,2023-11-01,,78,Invalid rating
8248,Garcia Group,Boutique,1805.12,99.0,INDIA,2024-03-17,445.0,451,Invalid rating
8263,"Hammond, Valentine and Garcia",Luxury,,4.1,UAE,2025-10-30,408.0,4560,Invalid price
8271,,Hostel,,4.5,USA,2026-02-05,407.0,4352,Missing name; Invalid price
8276,,Resort,1792.43,1.3,UAE,2024-12-04,395.0,3509,Missing name
8283,Thompson-Perez,Luxury,,4.5,FRANCE,2025-08-26,133.0,384,Invalid price
8284,"Frederick, Porter and Williams",Luxury,,3.2,FRANCE,2025-10-31,189.0,820,Invalid price
8285,Graham Ltd,Budget,,4.3,USA,2024-08-13,322.0,4525,Invalid price
8298,,Business,752.9,1.3,USA,2025-03-01,494.0,2835,Missing name
8312,Liu Ltd,Hostel,1349.44,,UK,2024-03-27,72.0,3992,Invalid rating
8319,Martinez LLC,Business,131.17,,USA,2025-06-01,437.0,3795,Invalid rating
8324,,Boutique,1225.66,2.7,FRANCE,2023-09-02,32.0,42,Missing name
8326,Roberson and Sons,Budget,,3.1,JAPAN,2023-10-10,388.0,849,Invalid price
8339,Johnson and Sons,Hostel,,4.7,GERMANY,2024-08-18,17.0,852,Invalid price
8346,Hughes-Holden,Hostel,,3.9,JAPAN,2024-04-14,174.0,183,Invalid price
8358,Graves LLC,Business,,1.5,JAPAN,2024-05-17,181.0,2776,Invalid price
8371,Welch Group,Resort,,4.4,JAPAN,2024-09-12,162.0,4537,Invalid price
8372,"Kelley, Edwards and Kelley",Boutique,,1.5,USA,2025-12-15,332.0,3792,Invalid price
8374,Henry Inc,Resort,435.97,-1.0,JAPAN,2025-05-15,212.0,1795,Invalid rating
8375,"Clarke, Sanchez and Long",,965.94,4.1,AUSTRALIA,2024-06-27,160.0,1345,Invalid category
8378,,Resort,803.22,1.4,UAE,2025-06-29,,1907,Missing name
8383,,Boutique,860.21,3.1,UAE,2025-05-20,114.0,2852,Missing name
8384,Brown-Warren,,1209.54,1.8,GERMANY,2003-02-08,234.0,3421,Invalid category
8394,"Hayes, Bryant and Martin",Boutique,,1.8,FRANCE,2024-12-30,242.0,3923,Invalid price
8401,Phillips-Ellis,Luxury,,2.6,FRANCE,2023-04-27,12.0,4179,Invalid price
8404,Allen and Sons,,365.67,2.2,USA,2024-09-03,351.0,2982,Invalid category
8412,White-Pham,Budget,,2.5,FRANCE,2025-06-02,437.0,3256,Invalid price
8417,Rodriguez-Jones,Resort,,3.0,USA,2025-07-17,238.0,3226,Invalid price
8422,Kim-Rodriguez,Resort,,3.0,FRANCE,2024-01-19,,214,Invalid price
8423,,Budget,148.93,1.3,USA,2024-05-16,278.0,3651,Missing name
8449,Riggs LLC,Resort,,1.5,USA,2025-05-05,199.0,2382,Invalid price
8455,,Budget,1710.35,3.6,AUSTRALIA,2023-09-24,464.0,3024,Missing name
8456,,Hostel,103.63,,AUSTRALIA,2024-08-18,15.0,4707,Missing name; Invalid rating
8457,"Bell, Alexander and Robinson",Budget,,3.4,AUSTRALIA,2023-07-05,322.0,538,Invalid price
8459,Thomas LLC,,200.63,1.3,JAPAN,2023-05-09,41.0,4457,Invalid category
8468,"Colon, Krueger and Mckay",Budget,,4.9,INDIA,2024-05-22,322.0,4504,Invalid price
8480,Ross-Morales,Budget,,1.6,USA,2025-09-21,415.0,1304,Invalid price
8483,Hill-Johnson,Hostel,,3.2,GERMANY,2024-12-12,195.0,2479,Invalid price
8484,,Budget,645.4,3.2,JAPAN,2003-03-02,,1860,Missing name
8489,Hill Inc,Business,,1.6,INDIA,2024-12-27,39.0,1961,Invalid price
8493,"Hall, Lopez and Stone",Luxury,115.67,99.0,FRANCE,2023-04-20,473.0,4545,Invalid rating
8501,Coleman and Sons,Luxury,860.65,-1.0,USA,2023-10-26,180.0,4295,Invalid rating
8506,,Hostel,1656.61,3.5,JAPAN,2025-06-25,259.0,3351,Missing name
8508,Miller-Perkins,Hostel,,2.5,GERMANY,2023-06-12,457.0,2395,Invalid price
8513,Rodriguez-Green,Budget,485.57,-1.0,FRANCE,2024-09-22,381.0,3735,Invalid rating
8519,Reed-Meyer,Hostel,,2.9,FRANCE,2023-05-28,112.0,4745,Invalid price
8523,Patrick Inc,,538.53,3.2,UAE,2023-12-12,453.0,2132,Invalid category
8529,Garcia-Williams,Boutique,846.44,,FRANCE,2023-06-24,433.0,1983,Invalid rating
8532,,Hostel,414.06,1.5,USA,2023-03-31,60.0,3293,Missing name
8537,Floyd-Davis,,1218.83,2.7,USA,2023-09-07,99.0,3118,Invalid category
8538,,Budget,338.73,4.6,UK,1995-10-17,215.0,1428,Missing name
8541,"Gardner, Hartman and Snow",Budget,,2.9,GERMANY,2023-08-14,47.0,2287,Invalid price
8549,"Alexander, Frazier and Archer",,493.56,3.3,UAE,2025-04-30,193.0,2182,Invalid category
8551,Garcia Group,Hostel,767.09,99.0,FRANCE,2023-12-02,159.0,779,Invalid rating
8553,,Luxury,882.95,3.8,AUSTRALIA,2023-06-19,271.0,1629,Missing name
8561,"Flores, Thompson and Davis",Budget,882.74,,UAE,2024-07-02,256.0,4441,Invalid rating
8573,"Johnson, Barber and Petty",Resort,1637.63,99.0,UK,2025-01-26,,669,Invalid rating
8574,Smith-Guzman,Resort,,2.5,JAPAN,2023-04-06,101.0,4556,Invalid price
8587,Bryant-Taylor,Business,,1.7,USA,2023-09-10,359.0,3743,Invalid price
8599,Garcia-Thompson,Hostel,,4.3,JAPAN,2025-07-15,330.0,269,Invalid price
8604,Hernandez-Randall,Budget,1771.98,99.0,USA,2024-04-23,110.0,3356,Invalid rating
8610,"French, Clark and Parker",Budget,268.91,-1.0,UAE,2023-03-17,470.0,1253,Invalid rating
8617,,Budget,,4.4,UK,2024-01-06,500.0,4752,Missing name; Invalid price
8618,Ortiz-Guzman,Luxury,176.4,,AUSTRALIA,2023-05-31,293.0,2347,Invalid rating
8622,Moore Inc,Boutique,,3.2,UK,1992-01-21,423.0,2342,Invalid price
8625,Ellis Ltd,Budget,,2.9,INDIA,2025-08-12,339.0,1036,Invalid price
8627,"Garcia, Klein and Fuentes",Budget,1094.49,-1.0,USA,2025-11-04,386.0,4422,Invalid rating
8629,Huerta-Reyes,Business,986.84,99.0,FRANCE,2023-03-27,384.0,613,Invalid rating
8637,"Stevens, Middleton and Wilson",Resort,509.71,99.0,INDIA,2023-04-20,74.0,499,Invalid rating
8646,Dudley PLC,Boutique,,2.5,GERMANY,2025-12-04,31.0,3465,Invalid price
8652,King-Owens,Resort,,4.4,GERMANY,1982-11-19,86.0,714,Invalid price
8659,,Budget,253.44,4.8,JAPAN,2024-04-22,230.0,4145,Missing name
8664,Wise-Velazquez,,1971.91,3.2,USA,2025-12-20,105.0,3766,Invalid category
8676,Wilson Group,Boutique,1116.43,-1.0,INDIA,2025-10-11,364.0,2982,Invalid rating
8679,Bernard-Hernandez,Resort,1329.3,-1.0,UAE,2024-05-30,342.0,3560,Invalid rating
8681,Scott LLC,Business,852.4,,USA,2023-07-27,136.0,4997,Invalid rating
8692,Miller and Sons,Resort,,4.1,UAE,2025-12-23,411.0,4767,Invalid price
8695,Schroeder PLC,Hostel,155.73,99.0,AUSTRALIA,2023-12-30,73.0,2422,Invalid rating
8701,Gallagher-Chan,Hostel,335.16,-1.0,USA,2023-09-30,157.0,4856,Invalid rating
8702,Haley Group,,,2.9,INDIA,2023-04-09,471.0,565,Invalid price; Invalid category
8704,"Olson, Huffman and Fernandez",Luxury,,1.4,UK,2026-02-17,404.0,4478,Invalid price
8707,,Business,951.19,3.9,UAE,2023-12-16,187.0,1023,Missing name
8714,Padilla-Ho,Hostel,1634.81,,USA,2024-04-01,487.0,2445,Invalid rating
8718,,Business,588.64,3.6,JAPAN,2024-10-22,400.0,63,Missing name
8723,,Boutique,482.53,4.7,USA,2025-12-26,370.0,638,Missing name
8726,,Boutique,399.46,4.1,FRANCE,2023-06-18,352.0,1833,Missing name
8735,Parker Inc,Boutique,721.69,-1.0,UAE,2024-11-09,457.0,2918,Invalid rating
8738,,Budget,1416.47,4.1,FRANCE,1996-01-19,208.0,1745,Missing name
8752,,Resort,1520.8,3.2,INDIA,2025-04-21,335.0,2441,Missing name
8756,"Avila, Gay and Collins",Budget,,3.3,INDIA,2023-07-22,480.0,3692,Invalid price
8759,,Business,1680.69,4.2,FRANCE,2025-01-15,357.0,2681,Missing name
8788,,Resort,623.31,3.5,INDIA,2024-07-27,234.0,1560,Missing name
8789,"Davis, Williams and Armstrong",Luxury,1514.95,-1.0,INDIA,2024-10-15,346.0,3984,Invalid rating
8805,Baker PLC,Budget,740.63,,USA,2025-03-13,29.0,2650,Invalid rating
8807,Thomas-Levine,Luxury,,3.9,FRANCE,2025-02-21,210.0,1757,Invalid price
8808,,Resort,1590.97,2.1,FRANCE,2025-06-11,75.0,4002,Missing name
8815,"Taylor, Gonzales and Fox",Hostel,,-1.0,INDIA,2025-01-06,217.0,3323,Invalid price; Invalid rating
8817,,Resort,227.78,4.4,UAE,2023-03-19,272.0,4397,Missing name
8818,"Bradshaw, Mason and Swanson",Hostel,,1.8,FRANCE,2024-06-01,343.0,709,Invalid price
8821,"Johnson, Bauer and Clark",,1788.39,1.8,USA,2025-07-19,300.0,3113,Invalid category
8848,Fields LLC,Resort,1216.06,-1.0,FRANCE,2024-02-11,58.0,1873,Invalid rating
8852,,Budget,,2.4,GERMANY,2023-09-17,357.0,4766,Missing name; Invalid price
8858,Hall Ltd,Budget,113.53,99.0,GERMANY,2024-03-20,435.0,4841,Invalid rating
8861,,Business,,4.3,INDIA,2023-04-19,473.0,3917,Missing name; Invalid price
8872,,Hostel,531.75,4.2,JAPAN,2025-08-30,491.0,256,Missing name
8876,,Resort,491.67,2.0,USA,2025-01-10,402.0,3465,Missing name
8880,,Boutique,623.3,3.4,JAPAN,2025-07-05,291.0,3848,Missing name
8889,,Luxury,162.34,3.6,FRANCE,2024-10-22,144.0,3491,Missing name
8896,Cross and Sons,Resort,370.61,99.0,USA,2024-02-07,291.0,2586,Invalid rating
8906,,Luxury,719.32,2.8,FRANCE,2024-10-18,105.0,1296,Missing name
8918,,Business,,1.9,JAPAN,2025-07-22,81.0,1130,Missing name; Invalid price
8923,Wiley-Hart,,,4.8,JAPAN,1984-09-08,393.0,3384,Invalid price; Invalid category
8937,Shepherd-Vaughn,Luxury,325.56,-1.0,GERMANY,2025-06-03,158.0,4629,Invalid rating
8940,Gordon LLC,Luxury,,4.8,UK,2024-06-04,246.0,3631,Invalid price
8943,"Fry, Goodwin and Barnett",Hostel,,2.6,USA,2025-12-31,238.0,256,Invalid price
8954,Cooper-West,Hostel,627.58,99.0,FRANCE,2024-06-02,157.0,1318,Invalid rating
8955,Gray-Burke,Boutique,,3.1,INDIA,2025-06-09,473.0,4007,Invalid price
8958,Ellison Inc,Hostel,1470.13,99.0,JAPAN,2023-08-10,132.0,3028,Invalid rating
8960,Lindsey-Harper,Boutique,,2.8,FRANCE,2023-10-29,162.0,1701,Invalid price
8964,,Boutique,1330.05,1.8,UK,2025-01-26,295.0,1264,Missing name
8971,,Budget,1181.99,3.6,UAE,2023-10-24,66.0,373,Missing name
8972,Tucker-Smith,Hostel,,4.0,JAPAN,2024-11-19,88.0,1062,Invalid price
8975,,Business,568.81,2.2,FRANCE,2026-02-24,471.0,1442,Missing name
8977,,Resort,86.36,4.3,AUSTRALIA,2023-10-03,69.0,2037,Missing name
8996,"Golden, Heath and Nelson",Hostel,774.76,-1.0,USA,2024-02-23,406.0,2574,Invalid rating
8998,"Arellano, Lopez and Martin",,1698.65,-1.0,AUSTRALIA,2024-09-22,280.0,294,Invalid rating; Invalid category
9009,"Barnett, Wise and Roth",Luxury,304.45,-1.0,UAE,2025-01-24,346.0,2348,Invalid rating
9011,Pineda-Conley,,1738.82,3.7,UK,2025-04-29,339.0,4317,Invalid category
9016,"Mitchell, Howard and Stephens",Budget,,2.5,GERMANY,2023-06-19,162.0,1101,Invalid price
9021,"Marshall, Lee and Green",Luxury,,4.2,FRANCE,2023-03-30,4.0,3121,Invalid price
9029,Thomas Inc,Boutique,752.63,-1.0,USA,2024-04-23,16.0,3160,Invalid rating
9031,Freeman-Heath,Hostel,,,JAPAN,2024-03-11,291.0,4702,Invalid price; Invalid rating
9032,Lawrence LLC,Resort,836.1,99.0,GERMANY,2025-08-29,207.0,1000,Invalid rating
9044,"Murphy, Brown and Ramirez",Resort,253.61,,FRANCE,2024-04-12,396.0,4164,Invalid rating
9045,"Fernandez, Weber and Wells",Boutique,65.19,,UK,2024-12-29,328.0,2264,Invalid rating
9048,,Business,1585.18,1.5,JAPAN,2025-09-16,103.0,1442,Missing name
9052,George PLC,,335.73,4.2,FRANCE,2023-10-16,285.0,933,Invalid category
9060,,Resort,213.37,4.8,USA,2024-02-02,241.0,4528,Missing name
9061,Green and Sons,Business,59.62,-1.0,USA,2025-09-02,191.0,3172,Invalid rating
9063,,Resort,1373.92,1.1,USA,2025-02-09,407.0,777,Missing name
9068,Odonnell Ltd,Business,1866.39,,FRANCE,2023-06-28,309.0,3826,Invalid rating
9078,Baker-Rodriguez,Resort,1968.1,99.0,USA,2024-05-16,202.0,4942,Invalid rating
9080,,Luxury,410.79,2.5,USA,2023-07-31,443.0,1131,Missing name
9087,"Ayala, Smith and Rodriguez",Hostel,,4.9,AUSTRALIA,2025-12-07,237.0,2081,Invalid price
9089,,Budget,1283.12,2.7,FRANCE,2024-01-16,477.0,3498,Missing name
9095,Lewis Group,Hostel,835.55,,INDIA,2026-02-23,406.0,19,Invalid rating
9102,Green-Murphy,Boutique,211.15,-1.0,JAPAN,2023-12-10,281.0,1767,Invalid rating
9110,Bradley-Glenn,Hostel,1689.67,99.0,USA,2023-08-28,472.0,1143,Invalid rating
9114,,Hostel,500.57,2.0,FRANCE,2023-12-05,204.0,1853,Missing name
9129,"Lambert, Mason and Giles",Budget,979.54,,USA,2025-04-25,215.0,3491,Invalid rating
9132,"Weaver, Arnold and Lee",Resort,995.63,-1.0,USA,2025-08-05,38.0,4051,Invalid rating
9141,,Budget,636.34,4.6,FRANCE,2025-07-13,151.0,3091,Missing name
9145,"Garcia, Smith and Yoder",Business,237.4,99.0,USA,2025-02-12,352.0,4839,Invalid rating
9161,Warner and Sons,Boutique,,4.1,GERMANY,1982-12-27,76.0,2627,Invalid price
9168,,Hostel,1249.59,-1.0,USA,2025-11-25,117.0,3478,Missing name; Invalid rating
9203,Schmidt PLC,Luxury,,4.1,INDIA,2024-01-14,195.0,1455,Invalid price
9205,Garcia-Arnold,Luxury,,2.6,JAPAN,2025-03-24,171.0,3543,Invalid price
9207,,Luxury,1538.95,3.6,USA,2023-05-03,159.0,3147,Missing name
9211,Perkins Inc,,1294.76,5.0,INDIA,2024-01-01,268.0,3157,Invalid category
9216,Sharp-Sparks,Resort,,4.9,USA,2023-03-18,91.0,772,Invalid price
9224,,Budget,1171.11,3.4,UK,2024-06-24,150.0,1563,Missing name
9251,Taylor-Villanueva,Budget,,4.9,AUSTRALIA,2025-10-16,65.0,2344,Invalid price
9255,Henderson-Walker,Boutique,,3.7,GERMANY,2025-06-10,350.0,1754,Invalid price
9257,Mccarthy-Peters,Hostel,682.06,,USA,2023-12-15,142.0,551,Invalid rating
9273,"Gallegos, Perez and Drake",,1596.17,4.4,INDIA,2025-01-29,110.0,3752,Invalid category
9280,,Resort,1253.63,1.2,USA,2023-12-12,455.0,3557,Missing name
9287,"Meyer, Roy and Scott",,551.84,3.9,AUSTRALIA,2025-12-15,432.0,385,Invalid category
9300,"Mullins, Kim and Mendez",Hostel,,3.7,UK,2000-05-31,295.0,1639,Invalid price
9303,,Hostel,1557.13,99.0,INDIA,2024-11-12,139.0,4800,Missing name; Invalid rating
9305,Hicks-Carpenter,Budget,1153.44,,FRANCE,2025-12-05,58.0,2393,Invalid rating
9310,Arroyo Inc,Business,623.15,99.0,USA,2024-07-20,290.0,4403,Invalid rating
9312,,Boutique,424.03,1.8,FRANCE,2024-05-20,,3935,Missing name
9313,"Pena, Deleon and Norton",Resort,,1.5,USA,2025-03-27,62.0,3272,Invalid price
9316,Villanueva-Perez,Resort,1124.6,-1.0,FRANCE,2025-03-12,462.0,3107,Invalid rating
9320,Flores-Brooks,Budget,1897.81,,UAE,2026-02-23,455.0,2864,Invalid rating
9333,Morrow and Sons,,965.05,2.5,FRANCE,2025-06-13,409.0,4145,Invalid category
9340,"Kelly, Nelson and Hernandez",Business,200.75,,INDIA,2024-07-31,411.0,537,Invalid rating
9347,"Green, Baker and Brown",Luxury,804.43,-1.0,UK,2025-10-21,106.0,3409,Invalid rating
9364,,,1656.77,-1.0,USA,2025-07-18,80.0,4292,Missing name; Invalid rating; Invalid category
9366,,Budget,701.14,3.9,FRANCE,1992-06-20,447.0,1313,Missing name
9368,"Pierce, Larsen and Mccoy",,1104.52,2.9,FRANCE,2025-08-28,,1372,Invalid category
9377,Gomez LLC,Budget,,1.3,USA,2024-08-28,51.0,1445,Invalid price
9399,Ortiz-Christian,Boutique,1424.23,99.0,UAE,2025-11-21,276.0,730,Invalid rating
9410,Matthews-Brown,Business,945.47,,JAPAN,2025-04-17,102.0,1182,Invalid rating
9412,"Brown, Richards and Tucker",Hostel,,1.7,UAE,2024-01-07,442.0,3696,Invalid price
9419,,Budget,1926.79,4.6,UK,2024-01-22,195.0,2838,Missing name
9423,Davis-Castaneda,,650.34,4.4,FRANCE,2025-04-27,274.0,4246,Invalid category
9426,,Resort,218.78,3.2,GERMANY,2025-10-30,165.0,80,Missing name
9428,"House, Baker and Perez",Hostel,1617.84,,USA,2023-12-14,17.0,3921,Invalid rating
9435,"Ortiz, Taylor and Holmes",,396.02,2.6,INDIA,2025-04-21,21.0,497,Invalid category
9439,Murphy LLC,Business,530.81,-1.0,FRANCE,2023-05-07,,4919,Invalid rating
9443,,Resort,690.56,3.8,USA,2023-08-06,245.0,2733,Missing name
9461,"York, Smith and Rogers",,713.47,1.6,AUSTRALIA,2024-07-08,279.0,1219,Invalid category
9463,Santos-Jackson,Business,1700.36,,GERMANY,2025-09-04,273.0,108,Invalid rating
9485,"Gibson, Richardson and Howard",Resort,1020.54,-1.0,JAPAN,2023-08-02,199.0,799,Invalid rating
9486,,Boutique,1891.4,2.2,USA,2024-02-18,376.0,3460,Missing name
9489,"Smith, Brady and Henry",Business,691.24,-1.0,AUSTRALIA,2023-11-25,142.0,1202,Invalid rating
9494,House-Williams,Hostel,1303.59,-1.0,FRANCE,1996-11-24,,162,Invalid rating
9509,,Budget,1142.56,4.4,JAPAN,2024-04-19,437.0,4828,Missing name
9511,,Business,1363.79,1.5,JAPAN,2023-07-30,49.0,3088,Missing name
9529,"Sutton, Dougherty and Joyce",Resort,,2.9,UK,2025-02-08,149.0,448,Invalid price
9533,"Macdonald, Douglas and Fisher",,132.07,1.6,INDIA,2023-09-14,213.0,4266,Invalid category
9534,Rios-Johnson,Luxury,1747.61,,FRANCE,2023-07-22,44.0,1668,Invalid rating
9537,Robertson-Underwood,Boutique,,3.3,FRANCE,2024-04-06,429.0,179,Invalid price
9541,,Luxury,1773.56,2.7,UK,2024-05-18,112.0,3483,Missing name
9547,"Rush, Jones and Moore",Business,,2.8,INDIA,2023-07-11,284.0,1348,Invalid price
9566,Owens and Sons,Hostel,,2.2,USA,2023-09-24,391.0,518,Invalid price
9574,,Hostel,231.39,2.2,FRANCE,2024-10-23,124.0,4703,Missing name
9575,Edwards and Sons,Business,323.39,99.0,INDIA,2023-12-21,398.0,2721,Invalid rating
9576,,Resort,650.99,4.9,JAPAN,2025-05-09,218.0,1139,Missing name
9582,Moore-Kim,Resort,196.18,-1.0,GERMANY,2023-11-30,133.0,1915,Invalid rating
